LOCATIONID,LATITUDE,LONGITUDE,CITY,DISPLAYNAME,WEEKDAY,HOUR,CONNECTOR_TYPES,MIN_MAXELECTRIC_POWER_W,MAX_MAXELECTRIC_POWER_W,NR_CONNECTORS,TOTAL_DURATION,AVG_DURATION,CHARGING_CAPACITY,CHARGING_CAPACITY_2,CHARGE_PERCENTAGE
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,19,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,8,3039.2000000000003,379.9,25440,480,0.1195
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,05,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,935.28,116.91,24960,480,0.0375
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,15,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,7476.74,934.5925,24960,480,0.2995
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,19,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,4212.42,526.5525,24960,480,0.1688
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,01,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,1175.22,146.90249999999997,24960,480,0.0471
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,03,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,738.52,92.315,24960,480,0.0296
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,06,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,3355.1800000000003,419.39750000000004,24960,480,0.1344
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,05,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,8,1690.7600000000002,211.34500000000003,24960,480,0.0677
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,15,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,8686.5999999999985,1085.8249999999998,24960,480,0.348
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,16,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,8062.0500000000011,1007.7562500000001,24960,480,0.323
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,23,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1554.6,194.325,24960,480,0.0623
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,02,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,1548.1599999999999,193.52,24960,480,0.062
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,20,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,2092.02,261.5025,24960,480,0.0838
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,12,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,14921.960000000001,1865.245,24960,480,0.5978
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,23,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,987.68000000000006,123.46000000000001,24960,480,0.0396
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,03,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,1237.1599999999999,154.64499999999998,24960,480,0.0496
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,18,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,8108.76,1013.5950000000001,24960,480,0.3249
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,03,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,781.2,97.649999999999991,24960,480,0.0313
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,04,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,883.92000000000007,110.49000000000001,24960,480,0.0354
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,19,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,5641.4600000000009,705.18250000000012,24960,480,0.226
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,16,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,11058.449999999999,1382.3062499999999,24960,480,0.443
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,09,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,6531.4199999999992,816.4274999999999,24960,480,0.2617
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,14,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,7028.8,878.60000000000014,24960,480,0.2816
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,21,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,978.4,122.30000000000001,24960,480,0.0392
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,13,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,6013.9800000000005,751.74750000000006,24960,480,0.2409
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,18,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,6516.6,814.575,24960,480,0.2611
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,20,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,2524.06,315.50749999999994,24960,480,0.1011
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,21,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1534.24,191.77999999999997,24960,480,0.0615
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,13,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,5666.58,708.32249999999988,25440,480,0.2227
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,06,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,905.54,113.1925,24960,480,0.0363
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,01,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1107.18,138.3975,25440,480,0.0435
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,23,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,8,1563.1200000000001,195.39000000000001,24960,480,0.0626
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,22,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,8,1640.8400000000001,205.105,24960,480,0.0657
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,07,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,1720.74,215.09250000000003,25440,480,0.0676
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,17,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,7630.0999999999995,953.7625,24960,480,0.3057
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,14,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,4864.74,608.0925,24960,480,0.1949
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,19,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,4874.82,609.3525,24960,480,0.1953
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,18,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,7671.4799999999977,958.93499999999972,24960,480,0.3074
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,09,"[CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,7971.7,996.4625,24960,480,0.3194
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,07,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,5393.61,674.20125,24960,480,0.2161
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,00,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,845.28000000000009,105.66,24960,480,0.0339
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,21,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,1434.8,179.35,24960,480,0.0575
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,02,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1986.42,248.30249999999998,24960,480,0.0796
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,20,"[CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,2876.04,359.50499999999994,24960,480,0.1152
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,01,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,1079.6,134.95000000000002,24960,480,0.0433
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,07,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,2915.08,364.385,24960,480,0.1168
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,11,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,5322.579999999999,665.3225,24960,480,0.2132
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,04,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,732.74,91.5925,24960,480,0.0294
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,13,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,8730.2,1091.275,24960,480,0.3498
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,21,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,1754.7200000000003,219.34,24960,480,0.0703
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,08,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,4000.22,500.0275,24960,480,0.1603
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,08,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,6674.8100000000013,834.35125000000016,24960,480,0.2674
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,02,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,1171.74,146.46749999999997,25440,480,0.0461
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,09,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,4648.26,581.0325,24960,480,0.1862
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,18,"[CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,6351.42,793.92750000000012,24960,480,0.2545
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,16,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,8510.1600000000017,1063.7700000000002,24960,480,0.341
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,01,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1187.52,148.44,24960,480,0.0476
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,03,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,388.82,48.602500000000006,24960,480,0.0156
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,15,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,10425.77,1303.22125,24960,480,0.4177
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,01,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,2274.66,284.3325,24960,480,0.0911
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,17,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,11621.93,1452.74125,24960,480,0.4656
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,16,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,9748.84,1218.605,24960,480,0.3906
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,08,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,5796.52,724.56499999999994,24960,480,0.2322
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,00,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,1680.54,210.0675,24960,480,0.0673
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,16,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,5373.49,671.68625000000009,25440,480,0.2112
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,05,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,720.30000000000007,90.037500000000009,24960,480,0.0289
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,17,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,4457.13,557.1412499999999,25440,480,0.1752
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,09,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,5888.7000000000007,736.08750000000009,24960,480,0.2359
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,22,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1090.68,136.33499999999998,24960,480,0.0437
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,06,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2]",50000,50000,8,3096.46,387.0575,24960,480,0.1241
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,10,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,10298.880000000001,1287.3600000000001,24960,480,0.4126
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,18,"[CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,6406.0599999999995,800.75749999999994,24960,480,0.2567
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,12,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,5962.68,745.33499999999992,24960,480,0.2389
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,07,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,4720.26,590.0325,24960,480,0.1891
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,10,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,16749.059999999998,2093.6324999999997,24960,480,0.671
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,23,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,1686.67,210.83375,24960,480,0.0676
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,19,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,4549.96,568.745,24960,480,0.1823
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,18,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,3307.3199999999997,413.41499999999996,25440,480,0.13
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,00,"[CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO]",50000,50000,8,1043.34,130.41750000000002,25440,480,0.041
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,07,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,2226.54,278.3175,24960,480,0.0892
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,04,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,627.16000000000008,78.395,24960,480,0.0251
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,10,"[CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,5347.7599999999993,668.46999999999991,24960,480,0.2143
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,00,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1631.16,203.895,24960,480,0.0654
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Tuesday,02,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,1799.5,224.9375,24960,480,0.0721
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,06,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,1170.56,146.32,25440,480,0.046
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,14,"[CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,9318.67,1164.8337499999998,24960,480,0.3733
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,12,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,8487.28,1060.9100000000003,24960,480,0.34
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,15,"[CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,7388.98,923.6225,24960,480,0.296
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,17,"[CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO]",50000,50000,8,6874.5,859.3125,24960,480,0.2754
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,23,"[CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,2256.5600000000004,282.07000000000005,24960,480,0.0904
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Thursday,10,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,7736.6399999999994,967.08,24960,480,0.31
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Monday,02,"[CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,1327.34,165.9175,24960,480,0.0532
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,04,"[CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CCS Type 2]",50000,50000,8,441.65999999999997,55.207499999999996,24960,480,0.0177
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,20,"[CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,3281.58,410.1975,24960,480,0.1315
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,02,"[CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2]",50000,50000,8,1692.56,211.57,24960,480,0.0678
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Saturday,16,"[CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,9273.489999999998,1159.1862499999997,24960,480,0.3715
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Sunday,11,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO]",50000,50000,8,5115.63,639.45375,25440,480,0.2011
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Friday,07,"[CCS Type 2,CCS Type 2,CHAdeMO,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2]",50000,50000,8,5789.7999999999993,723.725,24960,480,0.232
18993,50.002422,8.88589,Rodgau,FeldstraÃŸe (REWE),Wednesday,08,"[CCS Type 2,CCS Type 2,CHAdeMO,CHAdeMO,CHAdeMO,CCS Type 2,CCS Type 2,CHAdeMO]",50000,50000,8,4828.07,603.50875,24960,480,0.1934
